No,Kode_Kecamatan,Kode_Kelurahan,Luas Bumi SPPT,Luas Bangunan SPPT,NJOP_BUMI,PPB yang harus dibayar,SPPT yang dibayar,Denda SPPT,Tanggal Jatuh Tempo,Daerah
271,320,3,105.0,127.0,1200000.0,389360.0,2800.0,0.0,31/08/2018 ,PADALARANG
272,320,3,105.0,127.0,1200000.0,389360.0,25396.0,8236.0,31/08/2018 ,PADALARANG
273,320,3,105.0,127.0,1200000.0,389360.0,25396.0,8236.0,31/08/2018 ,PADALARANG
274,320,3,105.0,127.0,1200000.0,399360.0,25396.0,8236.0,31/08/2018 ,PADALARANG
275,320,3,105.0,127.0,1200000.0,389360.0,77280.0,21280.0,31/08/2018 ,PADALARANG
276,320,3,560.0,332.0,1200000.0,3411040.0,63840.0,7840.0,31/08/2018 ,PADALARANG
277,320,3,560.0,332.0,1200000.0,3411040.0,56000.0,0.0,31/08/2018 ,PADALARANG
278,320,3,560.0,332.0,1200000.0,3411040.0,124064.0,0.0,31/08/2018 ,PADALARANG
279,320,3,958.0,346.0,1200000.0,3987624.0,124064.0,0.0,31/12/2018 ,PADALARANG
280,320,3,560.0,332.0,1200000.0,3411040.0,124064.0,0.0,31/08/2018 ,PADALARANG
281,320,3,1000.0,346.0,1200000.0,5514400.0,135236.0,0.0,31/08/2018 ,PADALARANG
282,320,3,560.0,220.0,1200000.0,3142240.0,101720.0,0.0,31/08/2018 ,PADALARANG
283,320,3,960.0,346.0,1200000.0,5326240.0,203360.0,0.0,31/08/2018 ,PADALARANG
284,320,3,1000.0,346.0,1200000.0,5514400.0,101720.0,0.0,31/08/2018 ,PADALARANG
285,320,3,560.0,220.0,1200000.0,3142240.0,31488.0,10212.0,31/08/2018 ,PADALARANG
286,320,3,560.0,220.0,1200000.0,3142240.0,34140.0,11072.0,31/08/2018 ,PADALARANG
287,320,3,559.0,220.0,1200000.0,3137536.0,36887.0,11963.0,31/08/2018 ,PADALARANG
288,320,3,560.0,220.0,1200000.0,3142240.0,63943.0,17607.0,31/08/2018 ,PADALARANG
289,320,3,559.0,220.0,1200000.0,3137536.0,80256.0,9856.0,31/08/2018 ,PADALARANG
290,320,3,560.0,220.0,1200000.0,3142240.0,3528.0,0.0,31/08/2018 ,PADALARANG
291,320,3,560.0,220.0,1200000.0,3142240.0,11491.0,1411.0,31/08/2018 ,PADALARANG
292,320,3,560.0,220.0,1200000.0,3142240.0,28000.0,0.0,31/08/2018 ,PADALARANG
293,320,3,560.0,332.0,1200000.0,3411040.0,5040.0,0.0,31/08/2018 ,PADALARANG
294,320,3,560.0,220.0,1200000.0,3142240.0,343246.0,0.0,31/08/2018 ,PADALARANG
295,320,3,560.0,332.0,1200000.0,3411040.0,114552.0,0.0,31/08/2018 ,PADALARANG
296,320,3,560.0,220.0,1200000.0,3142240.0,22960.0,0.0,31/08/2018 ,PADALARANG
297,320,3,560.0,332.0,1200000.0,3411040.0,47124.0,0.0,31/08/2018 ,PADALARANG
298,320,3,560.0,332.0,1200000.0,3431040.0,8640.0,0.0,31/08/2018 ,PADALARANG
299,320,3,560.0,332.0,1200000.0,3431040.0,10584.0,0.0,31/08/2018 ,PADALARANG
300,320,3,560.0,220.0,1200000.0,3142240.0,13670.0,0.0,31/08/2018 ,PADALARANG
301,320,3,1130.0,349.0,1200000.0,6133120.0,30612.0,0.0,31/08/2018 ,PADALARANG
302,320,3,560.0,220.0,1200000.0,3142240.0,11280.0,0.0,31/08/2018 ,PADALARANG
303,320,3,560.0,332.0,1200000.0,3411040.0,17070.0,0.0,31/08/2018 ,PADALARANG
304,320,3,860.0,343.0,1200000.0,4848640.0,14280.0,0.0,31/08/2018 ,PADALARANG
305,320,3,560.0,332.0,1200000.0,3431040.0,9130.0,0.0,31/08/2018 ,PADALARANG
306,320,3,560.0,220.0,1200000.0,3142240.0,19360.0,0.0,31/08/2018 ,PADALARANG
307,320,3,560.0,332.0,1200000.0,3411040.0,11680.0,0.0,31/08/2018 ,PADALARANG
308,300,6,560.0,0.0,0.0,45920.0,20680.0,0.0,31/08/2018 ,CISARUA
309,290,16,715.0,0.0,0.0,58630.0,9130.0,0.0,31/08/2018 ,LEMBANG
310,290,1,1900.0,0.0,0.0,461700.0,15650.0,0.0,31/08/2018 ,LEMBANG
311,320,7,70.0,20.0,823000.0,17660.0,7500.0,0.0,31/08/2018 ,PADALARANG
312,320,7,140.0,20.0,823000.0,28860.0,10458.0,0.0,31/08/2018 ,PADALARANG
313,320,7,140.0,20.0,823000.0,28860.0,204393.0,66289.0,31/08/2018 ,PADALARANG
314,320,7,98.0,0.0,0.0,15680.0,187821.0,49717.0,31/08/2018 ,PADALARANG
315,320,7,56.0,20.0,823000.0,15420.0,172135.0,18443.0,31/08/2018 ,PADALARANG
316,320,7,98.0,20.0,823000.0,22140.0,44800.0,4800.0,31/08/2018 ,PADALARANG
317,320,5,101.0,36.0,823000.0,90530.0,44800.0,4800.0,31/08/2018 ,PADALARANG
318,320,5,90.0,36.0,823000.0,82808.0,23520.0,2520.0,31/08/2018 ,PADALARANG
319,320,5,165.0,105.0,968000.0,207470.0,96096.0,10296.0,31/08/2018 ,PADALARANG
320,320,5,282.0,260.0,1200000.0,499964.0,78755.0,25542.0,31/08/2018 ,PADALARANG
321,320,5,136.0,54.0,823000.0,129914.0,78755.0,25542.0,31/08/2018 ,PADALARANG
322,320,5,135.0,54.0,823000.0,106937.0,88597.0,28734.0,31/08/2018 ,PADALARANG
323,320,5,221.0,54.0,823000.0,153119.0,96988.0,31455.0,31/08/2018 ,PADALARANG
324,320,5,128.0,54.0,823000.0,124298.0,82677.0,26814.0,31/08/2018 ,PADALARANG
325,320,5,143.0,54.0,823000.0,111233.0,111022.0,36007.0,31/08/2018 ,PADALARANG
326,320,5,155.0,45.0,823000.0,135845.0,109731.0,29046.0,31/08/2018 ,PADALARANG
327,320,5,160.0,45.0,823000.0,112955.0,5994.0,1944.0,31/08/2018 ,PADALARANG
328,320,5,175.0,0.0,0.0,122850.0,8658.0,2808.0,31/08/2018 ,PADALARANG
329,320,5,150.0,70.0,968000.0,163060.0,8658.0,2808.0,31/08/2018 ,PADALARANG
330,320,5,90.0,36.0,823000.0,67958.0,2960.0,960.0,31/08/2018 ,PADALARANG
331,320,5,150.0,0.0,0.0,105300.0,4475.0,1451.0,31/08/2018 ,PADALARANG
332,320,5,150.0,0.0,0.0,105300.0,30788.0,3298.0,31/08/2018 ,PADALARANG
333,320,5,149.0,70.0,823000.0,127623.0,28369.0,3039.0,31/08/2018 ,PADALARANG
334,320,5,90.0,36.0,823000.0,67958.0,39538.0,4236.0,31/08/2018 ,PADALARANG
335,320,5,90.0,36.0,823000.0,67958.0,6935.0,743.0,31/08/2018 ,PADALARANG
336,320,5,71.0,22.0,823000.0,46233.0,68544.0,18144.0,31/08/2018 ,PADALARANG
337,320,5,61.0,22.0,823000.0,50928.0,56448.0,6048.0,31/08/2018 ,PADALARANG
338,320,5,69.0,22.0,823000.0,45159.0,12418.0,1330.0,31/08/2018 ,PADALARANG
339,320,5,99.0,22.0,823000.0,61269.0,34880.0,0.0,31/08/2018 ,PADALARANG
340,320,5,94.0,36.0,823000.0,85616.0,16970.0,0.0,31/08/2018 ,PADALARANG
341,320,5,104.0,36.0,823000.0,92636.0,36366.0,3896.0,31/08/2018 ,PADALARANG
342,320,5,90.0,36.0,823000.0,82808.0,17326.0,1856.0,31/08/2018 ,PADALARANG
343,320,5,89.0,36.0,823000.0,82106.0,5443.0,583.0,31/08/2018 ,PADALARANG
344,320,5,94.0,36.0,823000.0,85616.0,6609.0,1749.0,31/08/2018 ,PADALARANG
345,320,5,95.0,36.0,823000.0,86318.0,95639.0,10247.0,31/08/2018 ,PADALARANG
346,320,5,106.0,36.0,823000.0,76550.0,44458.0,0.0,31/08/2018 ,PADALARANG
347,320,5,156.0,45.0,823000.0,136547.0,7776.0,0.0,31/08/2018 ,PADALARANG
348,320,5,156.0,45.0,823000.0,136547.0,100800.0,0.0,31/08/2018 ,PADALARANG
349,320,5,160.0,45.0,823000.0,139355.0,168000.0,0.0,31/08/2018 ,PADALARANG
350,320,5,204.0,45.0,823000.0,170243.0,120701.0,39146.0,31/08/2018 ,PADALARANG
351,320,5,214.0,0.0,0.0,150228.0,120701.0,39146.0,31/08/2018 ,PADALARANG
352,320,5,230.0,45.0,823000.0,188495.0,124075.0,40240.0,31/08/2018 ,PADALARANG
353,320,5,245.0,45.0,823000.0,199025.0,162953.0,52849.0,31/08/2018 ,PADALARANG
354,320,5,144.0,45.0,823000.0,128123.0,149741.0,39637.0,31/08/2018 ,PADALARANG
355,320,5,82.0,22.0,823000.0,65670.0,11600.0,1600.0,31/08/2018 ,PADALARANG
356,320,5,62.0,27.0,823000.0,45515.0,9280.0,1280.0,31/08/2018 ,PADALARANG
357,320,5,138.0,54.0,823000.0,131318.0,18240.0,2240.0,31/12/2018 ,PADALARANG
358,320,5,182.0,54.0,823000.0,162206.0,34770.0,4270.0,31/08/2018 ,PADALARANG
359,320,5,90.0,36.0,823000.0,82808.0,6270.0,770.0,31/08/2018 ,PADALARANG
360,320,5,90.0,36.0,823000.0,82808.0,9120.0,1120.0,31/08/2018 ,PADALARANG
361,320,5,89.0,36.0,823000.0,82106.0,12312.0,1512.0,31/08/2018 ,PADALARANG
362,320,5,60.0,22.0,823000.0,40326.0,6840.0,840.0,31/08/2018 ,PADALARANG
363,320,5,62.0,22.0,823000.0,51630.0,7980.0,980.0,31/08/2018 ,PADALARANG
364,320,5,189.0,54.0,700000.0,160478.0,3420.0,420.0,31/08/2018 ,PADALARANG
365,320,5,54.0,22.0,700000.0,43308.0,16815.0,2065.0,31/08/2018 ,PADALARANG
366,320,5,93.0,29.0,700000.0,75586.0,6840.0,840.0,31/08/2018 ,PADALARANG
367,320,5,85.0,29.0,823000.0,73537.0,7296.0,896.0,31/08/2018 ,PADALARANG
368,320,5,100.0,36.0,823000.0,89828.0,11970.0,1470.0,31/08/2018 ,PADALARANG
369,320,5,102.0,36.0,823000.0,91232.0,15960.0,1960.0,31/08/2018 ,PADALARANG
370,320,5,185.0,0.0,0.0,129870.0,8219.0,1009.0,31/08/2018 ,PADALARANG
371,320,5,103.0,0.0,0.0,72306.0,6720.0,0.0,31/08/2018 ,PADALARANG
372,320,5,101.0,36.0,700000.0,86102.0,64120.0,0.0,31/08/2018 ,PADALARANG
373,320,5,101.0,22.0,823000.0,79008.0,22400.0,0.0,31/08/2018 ,PADALARANG
374,320,5,170.0,36.0,823000.0,138968.0,4382.0,0.0,31/08/2018 ,PADALARANG
375,320,5,102.0,0.0,0.0,71604.0,7150.0,878.0,31/08/2018 ,PADALARANG
376,320,5,103.0,36.0,823000.0,101934.0,34290.0,4730.0,31/08/2018 ,PADALARANG
377,320,5,120.0,22.0,823000.0,92346.0,63140.0,0.0,31/08/2018 ,PADALARANG
378,320,5,60.0,22.0,823000.0,50226.0,73242.0,10102.0,31/08/2018 ,PADALARANG
379,320,5,60.0,22.0,823000.0,50226.0,11480.0,0.0,31/08/2018 ,PADALARANG
380,320,5,60.0,22.0,823000.0,50226.0,23370.0,0.0,31/08/2018 ,PADALARANG
381,320,5,79.0,22.0,700000.0,60858.0,58810.0,0.0,31/08/2018 ,PADALARANG
382,320,5,79.0,22.0,823000.0,63564.0,10755.0,0.0,31/08/2018 ,PADALARANG
383,320,5,120.0,36.0,823000.0,84068.0,42944.0,0.0,31/08/2018 ,PADALARANG
384,320,5,120.0,45.0,823000.0,91475.0,157296.0,0.0,31/08/2018 ,PADALARANG
385,320,5,119.0,45.0,823000.0,90938.0,37800.0,0.0,31/08/2018 ,PADALARANG
386,320,5,150.0,45.0,823000.0,107585.0,19088.0,0.0,31/08/2018 ,PADALARANG
387,320,5,90.0,36.0,823000.0,82808.0,16224.0,0.0,31/08/2018 ,PADALARANG
388,320,5,90.0,36.0,823000.0,67958.0,49316.0,0.0,31/08/2018 ,PADALARANG
389,320,5,90.0,36.0,823000.0,67958.0,33312.0,0.0,31/08/2018 ,PADALARANG
390,320,5,90.0,36.0,823000.0,67958.0,22599.0,0.0,31/08/2018 ,PADALARANG
391,320,5,90.0,36.0,823000.0,67958.0,32448.0,0.0,31/08/2018 ,PADALARANG
392,320,5,90.0,36.0,823000.0,67958.0,15216.0,0.0,31/08/2018 ,PADALARANG
393,320,5,97.0,36.0,823000.0,71717.0,15216.0,0.0,31/08/2018 ,PADALARANG
394,320,5,90.0,36.0,823000.0,67958.0,16800.0,0.0,31/08/2018 ,PADALARANG
395,320,5,90.0,36.0,823000.0,67958.0,103056.0,0.0,31/08/2018 ,PADALARANG
396,320,5,90.0,36.0,823000.0,67958.0,24405.0,0.0,31/08/2018 ,PADALARANG
397,320,5,97.0,36.0,823000.0,71717.0,52397.0,0.0,31/08/2018 ,PADALARANG
398,320,5,112.0,36.0,823000.0,79772.0,10389.0,3369.0,31/08/2018 ,PADALARANG
399,320,5,121.0,45.0,823000.0,92012.0,13852.0,4492.0,31/08/2018 ,PADALARANG
400,320,5,120.0,45.0,823000.0,91475.0,12916.0,3556.0,31/08/2018 ,PADALARANG
401,320,5,120.0,45.0,823000.0,91475.0,10670.0,1310.0,31/08/2018 ,PADALARANG
402,320,5,120.0,45.0,823000.0,91475.0,9360.0,0.0,31/08/2018 ,PADALARANG
403,320,5,96.0,30.0,823000.0,82082.0,9740.0,0.0,31/08/2018 ,PADALARANG
404,320,5,60.0,22.0,823000.0,50226.0,5360.0,0.0,31/08/2018 ,PADALARANG
405,320,5,62.0,30.0,823000.0,47984.0,7580.0,0.0,31/08/2018 ,PADALARANG
406,320,5,60.0,60.0,823000.0,71600.0,26370.0,0.0,31/08/2018 ,PADALARANG
407,320,5,60.0,30.0,823000.0,56810.0,10670.0,0.0,31/08/2018 ,PADALARANG
408,320,5,60.0,30.0,823000.0,56810.0,6230.0,0.0,31/08/2018 ,PADALARANG
409,320,5,60.0,22.0,823000.0,40326.0,6320.0,0.0,31/08/2018 ,PADALARANG
410,320,5,60.0,22.0,823000.0,50226.0,5800.0,0.0,31/08/2018 ,PADALARANG
411,320,5,96.0,22.0,823000.0,59658.0,15500.0,0.0,31/08/2018 ,PADALARANG
412,320,5,60.0,22.0,823000.0,40326.0,14530.0,0.0,31/08/2018 ,PADALARANG
413,320,5,60.0,22.0,823000.0,40326.0,2820.0,0.0,31/08/2018 ,PADALARANG
414,320,5,60.0,22.0,823000.0,40326.0,4200.0,0.0,31/08/2018 ,PADALARANG
415,320,5,60.0,22.0,823000.0,40326.0,9730.0,0.0,31/08/2018 ,PADALARANG
416,320,5,60.0,22.0,823000.0,50226.0,10350.0,0.0,31/08/2018 ,PADALARANG
417,320,5,93.0,45.0,823000.0,76976.0,58160.0,0.0,31/08/2018 ,PADALARANG
418,320,5,90.0,36.0,823000.0,67958.0,14430.0,0.0,31/08/2018 ,PADALARANG
419,320,5,92.0,36.0,823000.0,69032.0,89365.0,0.0,30/09/2020 ,PADALARANG
420,320,5,126.0,36.0,823000.0,87290.0,76334.0,9374.0,31/08/2018 ,PADALARANG
421,320,5,96.0,36.0,823000.0,87020.0,9849.0,1209.0,31/08/2018 ,PADALARANG
422,320,5,140.0,36.0,823000.0,94808.0,77660.0,9537.0,31/08/2018 ,PADALARANG
423,320,5,106.0,22.0,823000.0,65028.0,68123.0,0.0,31/08/2018 ,PADALARANG
424,320,5,65.0,22.0,823000.0,53736.0,162246.0,44676.0,31/08/2018 ,PADALARANG
425,320,5,65.0,22.0,823000.0,53736.0,134029.0,16459.0,31/08/2018 ,PADALARANG
426,320,5,65.0,22.0,823000.0,43011.0,117570.0,0.0,31/08/2018 ,PADALARANG
427,320,5,65.0,22.0,823000.0,43011.0,42962.0,842.0,31/08/2018 ,PADALARANG
428,320,5,65.0,22.0,823000.0,43011.0,57283.0,1123.0,31/08/2018 ,PADALARANG
429,320,5,106.0,22.0,823000.0,65028.0,57283.0,1123.0,31/08/2018 ,PADALARANG
430,320,5,65.0,22.0,823000.0,43011.0,97858.0,1918.0,31/08/2018 ,PADALARANG
431,320,5,65.0,22.0,823000.0,43011.0,49021.0,961.0,31/08/2018 ,PADALARANG
432,320,5,65.0,22.0,823000.0,53736.0,59362.0,19252.0,31/08/2018 ,PADALARANG
433,320,5,65.0,22.0,823000.0,53736.0,53442.0,17332.0,31/08/2018 ,PADALARANG
434,320,5,65.0,22.0,823000.0,53736.0,53442.0,17332.0,31/08/2018 ,PADALARANG
435,320,5,84.0,22.0,823000.0,67074.0,61257.0,19867.0,31/08/2018 ,PADALARANG
436,320,5,80.0,22.0,823000.0,64266.0,36190.0,9965.0,31/08/2018 ,PADALARANG
437,320,5,85.0,22.0,823000.0,53751.0,27450.0,0.0,31/08/2018 ,PADALARANG
438,320,5,85.0,22.0,823000.0,53751.0,23028.0,2828.0,31/08/2018 ,PADALARANG
439,320,5,85.0,22.0,823000.0,53751.0,20200.0,0.0,31/08/2018 ,PADALARANG
440,320,5,132.0,22.0,823000.0,100770.0,15200.0,0.0,31/08/2018 ,PADALARANG
441,320,5,81.0,22.0,823000.0,64968.0,32929.0,0.0,31/08/2018 ,PADALARANG
442,320,5,73.0,22.0,823000.0,59352.0,31693.0,0.0,31/08/2018 ,PADALARANG
443,320,5,67.0,22.0,823000.0,55140.0,32929.0,0.0,31/08/2018 ,PADALARANG
444,320,5,64.0,22.0,823000.0,53034.0,32929.0,0.0,31/08/2018 ,PADALARANG
445,320,5,84.0,22.0,823000.0,67074.0,31693.0,0.0,31/08/2018 ,PADALARANG
446,320,5,120.0,45.0,823000.0,111275.0,59517.0,0.0,31/08/2018 ,PADALARANG
447,320,5,68.0,22.0,823000.0,55842.0,67849.0,8332.0,31/08/2018 ,PADALARANG
448,320,5,69.0,22.0,823000.0,56544.0,38841.0,0.0,31/08/2018 ,PADALARANG
449,320,5,72.0,22.0,823000.0,58650.0,475908.0,0.0,31/08/2018 ,PADALARANG
450,320,5,136.0,22.0,823000.0,81138.0,37000.0,12000.0,31/08/2018 ,PADALARANG
451,320,5,60.0,22.0,823000.0,50226.0,49950.0,16200.0,31/08/2018 ,PADALARANG
452,320,5,60.0,22.0,823000.0,50226.0,49950.0,16200.0,31/08/2018 ,PADALARANG
453,320,5,60.0,60.0,968000.0,90200.0,49950.0,16200.0,31/08/2018 ,PADALARANG
454,320,5,60.0,22.0,823000.0,50226.0,49950.0,16200.0,31/08/2018 ,PADALARANG
455,320,5,60.0,22.0,823000.0,50226.0,49950.0,16200.0,31/08/2018 ,PADALARANG
456,320,5,60.0,22.0,823000.0,50226.0,66600.0,21600.0,31/08/2018 ,PADALARANG
457,320,5,60.0,22.0,823000.0,50226.0,62100.0,17100.0,31/08/2018 ,PADALARANG
458,320,5,60.0,22.0,823000.0,50226.0,45000.0,0.0,31/08/2018 ,PADALARANG
459,320,5,60.0,22.0,823000.0,50226.0,34287.0,4211.0,31/08/2018 ,PADALARANG
460,320,5,120.0,45.0,823000.0,111275.0,183520.0,0.0,31/08/2018 ,PADALARANG
461,320,5,120.0,45.0,823000.0,111275.0,98560.0,0.0,31/08/2018 ,PADALARANG
462,320,5,120.0,45.0,823000.0,111275.0,100800.0,0.0,31/08/2018 ,PADALARANG
463,320,5,120.0,45.0,823000.0,111275.0,774900.0,0.0,31/08/2018 ,PADALARANG
464,320,5,120.0,45.0,823000.0,111275.0,774900.0,0.0,31/08/2018 ,PADALARANG
465,320,5,90.0,36.0,823000.0,82808.0,19908.0,0.0,31/08/2018 ,PADALARANG
466,320,5,90.0,36.0,823000.0,82808.0,13080.0,4242.0,31/08/2018 ,PADALARANG
467,320,5,90.0,36.0,823000.0,82808.0,69528.0,8538.0,31/08/2018 ,PADALARANG
468,320,5,90.0,36.0,823000.0,82808.0,60990.0,0.0,31/08/2018 ,PADALARANG
469,320,5,90.0,36.0,823000.0,82808.0,153750.0,0.0,31/08/2018 ,PADALARANG
470,320,5,90.0,36.0,823000.0,82808.0,210768.0,0.0,31/08/2018 ,PADALARANG
471,320,5,90.0,36.0,823000.0,82808.0,10001.0,3243.0,31/08/2018 ,PADALARANG
472,320,5,144.0,45.0,823000.0,128123.0,11919.0,3865.0,31/08/2018 ,PADALARANG
473,320,5,120.0,45.0,823000.0,111275.0,14814.0,4804.0,31/08/2018 ,PADALARANG
474,320,5,110.0,22.0,823000.0,85326.0,14814.0,4804.0,31/08/2018 ,PADALARANG
475,320,5,140.0,29.0,823000.0,112147.0,14814.0,4804.0,31/08/2018 ,PADALARANG
476,320,5,93.0,29.0,823000.0,79153.0,14000.0,0.0,31/08/2018 ,PADALARANG
477,320,5,93.0,29.0,823000.0,79153.0,22950.0,0.0,31/08/2018 ,PADALARANG
478,320,5,93.0,29.0,823000.0,79153.0,15161.0,4917.0,31/08/2018 ,PADALARANG
479,320,5,61.0,22.0,823000.0,50928.0,15161.0,4917.0,31/08/2018 ,PADALARANG
480,320,5,61.0,22.0,823000.0,50928.0,18144.0,5884.0,31/08/2018 ,PADALARANG
481,320,5,61.0,22.0,823000.0,50928.0,16918.0,4658.0,31/08/2018 ,PADALARANG
482,320,5,86.0,29.0,823000.0,74239.0,13976.0,1716.0,31/08/2018 ,PADALARANG
483,320,5,93.0,22.0,823000.0,73392.0,182856.0,22456.0,31/08/2018 ,PADALARANG
484,320,5,93.0,93.0,1200000.0,101600.0,160400.0,0.0,9/4/2021,PADALARANG
485,320,5,60.0,60.0,700000.0,74120.0,39360.0,12765.0,31/08/2018 ,PADALARANG
486,290,16,80.0,22.0,823000.0,81386.0,44599.0,14464.0,31/08/2018 ,LEMBANG
487,350,6,8320.0,0.0,0.0,532480.0,50815.0,16480.0,31/08/2018 ,CIKALONG WETAN
488,320,5,60.0,60.0,700000.0,52100.0,50815.0,16480.0,31/08/2018 ,PADALARANG
489,320,5,71.0,21.0,823000.0,31068.0,50815.0,16480.0,31/08/2018 ,PADALARANG
490,320,5,98.0,50.0,505000.0,48080.0,58215.0,18880.0,31/08/2018 ,PADALARANG
491,760,5,513.0,0.0,0.0,146205.0,74910.0,24295.0,31/08/2018 ,PARONGPONG
492,170,11,240.0,0.0,0.0,3360.0,69848.0,19233.0,31/08/2018 ,CILILIN
493,170,11,331.0,0.0,0.0,4634.0,73433.0,9018.0,31/08/2018 ,CILILIN
494,190,5,400.0,0.0,0.0,4000.0,64415.0,0.0,31/08/2018 ,GUNUNGHALU
495,320,5,127.0,97.0,1200000.0,137261.0,99666.0,32324.0,31/08/2018 ,PADALARANG
496,210,7,140.0,0.0,0.0,11480.0,114631.0,37177.0,31/08/2018 ,BATUJAJAR
497,300,3,1120.0,0.0,0.0,30240.0,114631.0,37177.0,31/08/2018 ,CISARUA
498,300,15,254.0,0.0,0.0,9144.0,251549.0,81583.0,31/12/2018 ,CISARUA
499,300,6,98.0,70.0,1200000.0,82036.0,145868.0,47308.0,31/12/2018 ,CISARUA
500,300,6,248.0,198.0,1200000.0,247936.0,186894.0,60614.0,2/5/2018,CISARUA
501,210,7,400.0,0.0,0.0,32800.0,186894.0,60614.0,31/08/2018 ,BATUJAJAR
502,200,5,185.0,35.0,505000.0,9525.0,186894.0,60614.0,31/08/2018 ,CIPONGKOR
503,760,4,438.0,0.0,0.0,87600.0,216480.0,0.0,31/08/2018 ,PARONGPONG
504,290,8,700.0,0.0,0.0,14000.0,88560.0,0.0,31/12/2018 ,LEMBANG
505,330,7,3858.0,0.0,0.0,38580.0,25088.0,0.0,31/08/2018 ,CIPATAT
506,210,5,138.0,0.0,0.0,22080.0,90638.0,0.0,31/08/2018 ,BATUJAJAR
507,350,9,1760.0,0.0,0.0,24640.0,26652.0,0.0,31/08/2018 ,CIKALONG WETAN
508,350,9,190.0,0.0,0.0,2660.0,25100.0,0.0,31/08/2018 ,CIKALONG WETAN
509,171,7,419.0,60.0,823000.0,59492.0,208320.0,59520.0,30/11/2020 ,CIHAMPELAS
510,340,12,1200.0,0.0,0.0,16800.0,172608.0,23808.0,31/08/2018 ,CIPEUNDEUY
511,350,12,3476.0,0.0,0.0,48664.0,148800.0,0.0,31/08/2018 ,CIKALONG WETAN
512,350,12,3204.0,0.0,0.0,44856.0,112864.0,36604.0,31/08/2018 ,CIKALONG WETAN
513,290,16,8990.0,0.0,0.0,11039720.0,112864.0,36604.0,30/11/2020 ,LEMBANG
514,330,6,250.0,0.0,0.0,3500.0,112864.0,36604.0,31/08/2018 ,CIPATAT
515,330,6,680.0,0.0,0.0,9520.0,112864.0,36604.0,31/08/2018 ,CIPATAT
516,330,6,3278.0,0.0,0.0,45892.0,176179.0,57139.0,31/08/2018 ,CIPATAT
517,330,6,2100.0,0.0,0.0,29400.0,575360.0,79360.0,31/08/2018 ,CIPATAT
518,330,6,600.0,0.0,0.0,8400.0,103200.0,0.0,31/08/2018 ,CIPATAT
519,330,6,220.0,0.0,0.0,3080.0,119712.0,16512.0,31/08/2018 ,CIPATAT
520,330,6,400.0,0.0,0.0,5600.0,274103.0,37807.0,31/08/2018 ,CIPATAT
521,330,6,765.0,0.0,0.0,10710.0,236296.0,0.0,31/08/2018 ,CIPATAT
522,330,6,2400.0,0.0,0.0,33600.0,2800.0,800.0,31/08/2018 ,CIPATAT
523,330,6,300.0,0.0,0.0,4200.0,2000.0,0.0,31/08/2018 ,CIPATAT
524,330,6,880.0,0.0,0.0,12320.0,381024.0,108864.0,31/08/2018 ,CIPATAT
525,330,6,630.0,0.0,0.0,8820.0,88089.0,28569.0,31/08/2018 ,CIPATAT
526,330,6,1850.0,0.0,0.0,25900.0,20045.0,6501.0,31/08/2018 ,CIPATAT
527,330,6,3400.0,0.0,0.0,47600.0,12260.0,0.0,31/08/2018 ,CIPATAT
528,330,6,3400.0,0.0,0.0,47600.0,20045.0,6501.0,31/08/2018 ,CIPATAT
529,330,6,154.0,42.0,505000.0,16754.0,21081.0,6837.0,31/08/2018 ,CIPATAT
530,330,6,263.0,0.0,0.0,3682.0,25432.0,8248.0,31/08/2018 ,CIPATAT
531,330,6,325.0,84.0,429000.0,30586.0,21081.0,6837.0,31/08/2018 ,CIPATAT
532,330,6,244.0,48.0,505000.0,23024.0,135300.0,0.0,31/08/2018 ,CIPATAT
533,330,6,334.0,48.0,429000.0,22616.0,35008.0,0.0,31/08/2018 ,CIPATAT
534,330,6,473.0,0.0,0.0,6622.0,35840.0,0.0,31/08/2018 ,CIPATAT
535,330,6,335.0,108.0,595000.0,66320.0,152794.0,0.0,31/08/2018 ,CIPATAT
536,330,6,152.0,35.0,310000.0,2978.0,452567.0,0.0,31/08/2018 ,CIPATAT
537,330,6,597.0,0.0,0.0,8358.0,11424.0,0.0,31/08/2018 ,CIPATAT
538,330,6,263.0,0.0,0.0,3682.0,13500.0,0.0,31/08/2018 ,CIPATAT
539,330,6,120.0,0.0,0.0,2000.0,35040.0,0.0,31/08/2018 ,CIPATAT
540,330,6,230.0,0.0,0.0,3220.0,65394.0,0.0,31/08/2018 ,CIPATAT
541,330,6,400.0,0.0,0.0,5600.0,27600.0,0.0,31/08/2018 ,CIPATAT
542,330,6,120.0,0.0,0.0,2000.0,29102.0,0.0,31/08/2018 ,CIPATAT
543,330,6,120.0,0.0,0.0,4320.0,48170.0,0.0,31/08/2018 ,CIPATAT
544,330,6,120.0,0.0,0.0,4320.0,7210.0,0.0,31/08/2018 ,CIPATAT
545,330,6,100.0,35.0,505000.0,11275.0,89862.0,0.0,31/08/2018 ,CIPATAT
546,330,6,263.0,0.0,0.0,3682.0,31295.0,0.0,31/08/2018 ,CIPATAT
547,330,6,263.0,0.0,0.0,3682.0,8127.0,0.0,31/08/2018 ,CIPATAT
548,330,6,263.0,0.0,0.0,3682.0,47680.0,0.0,31/08/2018 ,CIPATAT
549,330,6,117.0,35.0,505000.0,11887.0,34909.0,9974.0,31/08/2018 ,CIPATAT
